ED_ID_STR,ED_ENGLISH,COUNTY_ENGLISH,n_small_areas,n_deserts,mean_severity_index,mean_no_car_rate,mean_travel_time_min,deprivation_score,deprivation_category,pct_desert
268002,ARRAN QUAY B,DUBLIN CITY,18,0,0.00647358686335542,0.4405192863614118,18.091569917008144,5.91,Marginally Above Average,0.0
268001,ARRAN QUAY A,DUBLIN CITY,7,0,-0.06889101560234323,0.4038335161449472,14.024592740464582,7.21,Marginally Above Average,0.0
267132,SWORDS-FORREST,FINGAL,51,0,-0.17583968219849855,0.07735673407288238,31.75867279733224,5.61,Marginally Above Average,0.0
267160,TURNAPIN,FINGAL,6,0,-0.18047097036134793,0.10895557071051498,27.71734513227513,2.98,Marginally Above Average,0.0
267141,TALLAGHT-KILLINARDAN,SOUTH DUBLIN,11,0,-0.04706012623186797,0.26233290725016345,22.706080973470975,-26.09,Very Disadvantaged,0.0
267139,TALLAGHT-GLENVIEW,SOUTH DUBLIN,7,0,-0.27025694565280434,0.187118953086169,19.64606753246753,-3.39,Marginally Below Average,0.0
267137,TALLAGHT-BELGARD,SOUTH DUBLIN,5,0,-0.4226552984165652,0.06356320197715978,25.584677128205136,-7.83,Marginally Below Average,0.0
267136,TALLAGHT-AVONBEG,SOUTH DUBLIN,7,0,-0.13715851748738467,0.22257095941825006,22.28442614718615,-17.91,Disadvantaged,0.0
268152,USHERS E,DUBLIN CITY,8,0,0.1724522939504669,0.3699459456141082,25.860206091654277,-5.08,Marginally Below Average,0.0
267146,TALLAGHT-OLDBAWN,SOUTH DUBLIN,14,0,-0.5026898091758019,0.108653401023412,18.41984,-6.41,Marginally Below Average,0.0
268150,USHERS C,DUBLIN CITY,16,0,0.07333536337799428,0.4550664801040445,20.063734223633727,-2.13,Marginally Below Average,0.0
268151,USHERS D,DUBLIN CITY,12,0,0.1834991203139802,0.41673683995106114,24.220672641787967,5.7,Marginally Above Average,0.0
267143,TALLAGHT-KILTIPPER,SOUTH DUBLIN,30,0,-0.23159764514819325,0.13429846435874093,26.035247401565755,-6.85,Marginally Below Average,0.0
267142,TALLAGHT-KILNAMANAGH,SOUTH DUBLIN,14,0,-0.2675163853604779,0.0878943962208109,27.42913670575456,-6.72,Marginally Below Average,0.0
267124,STILLORGAN-DEERPARK,DUN LAOGHAIRE/RATHDOWN,10,0,-0.22980105562322367,0.05929366149571856,30.833832271701766,12.27,Affluent,0.0
267125,STILLORGAN-KILMACUD,DUN LAOGHAIRE/RATHDOWN,16,0,-0.36955694275274054,0.09007023016311448,24.869831535409034,11.05,Affluent,0.0
268025,BEAUMONT E,DUBLIN CITY,8,0,-0.19364088509947217,0.1443879587845105,25.151066352339186,2.04,Marginally Above Average,0.0
268003,ARRAN QUAY C,DUBLIN CITY,18,0,-0.01035322777101095,0.5324827278695801,13.302188896684378,8.13,Marginally Above Average,0.0
