SA_PUB2022,walk_node_id,nearest_hospital_min,nearest_school_min,nearest_university_min
268112010,8718261182,13.207199999999998,12.459959999999999,14.066465185185185
267065001/01,11623215697,28.510319999999993,13.583626666666666,21.909306666666662
267041005,12792034959,22.58296923076923,14.29293333333333,20.978422564102566
267147021,6235129561,13.183959999999995,8.028813333333334,14.443879999999996
267066009/02,3137578955,21.519439999999992,13.197360000000005,17.123650370370374
267098005,11364604655,72.88481333333333,33.80621333333333,61.23323999999999
268041008,4439831322,13.24089333333333,4.470626666666666,12.58787072463768
267028112,874442916,13.483050864197525,5.56372,31.39549699032366
268089004,2516833436,3.922106666666666,6.120706666666667,13.578746666666664
267143006,9624549526,29.950864761904768,14.92722666666666,23.32930476190477
267099004,10733245263,33.42999333333334,3.0249866666666674,25.34010000000001
267116011,345660537,23.501693333333332,10.54736,26.792693333333332
267132041,11014795125,37.826325614035085,11.670480000000001,30.397498947368426
267133026/01,6514981997,51.638220000000004,6.613626666666668,43.73525999999999
267151003,8622642970,23.29371259259259,8.25516,8.053333333333335
267118016,9113344971,48.67607433198382,16.259748717948717,42.07506099865048
267104015/02,10650400305,53.441206153846146,28.953819487179484,45.538246153846146
267004020,2422091598,31.739680000000007,7.5782,25.138666666666662
267148015,4936916099,23.576181818181816,3.073986666666666,23.41669333333334
267047004,8561485052,23.888470909090916,4.537053333333334,23.90607090909091
267035009,13995963629,30.781310303030303,8.828773333333334,25.95859878787878
268109006,5064276580,14.20697314553991,7.212973333333334,3.700626666666666
268003004,13704026915,9.052226666666666,5.6516399999999996,8.13116
268106001,13270567891,,,
268149006,9122817436,11.877951345029242,7.4281066666666655,7.471800000000002
268037008,6620718832,25.484480000000012,5.1716799999999985,17.34525333333333
267132024,253179891,33.35525894736843,7.109786666666666,25.926432280701764
267002028,2366243030,56.68246222222225,9.311226666666665,50.0814488888889
