SA_PUB2022,lat,lon,walk_node_id,snap_distance_m
267100092/02,53.35646118239605,-6.407188028104252,654188903,19.99382385688629
268011002,53.38969095640635,-6.2721528089958465,7027470839,15.563958714295303
267029005,53.39039266605461,-6.406665160272336,305502830,22.978551184523653
267107004/01,53.29550833133973,-6.496676661767432,11928816029,4.586637161932577
268156007,53.320793353072936,-6.323235624054066,2584449602,56.12604011974522
268100002,53.34055059241433,-6.28163365016509,2374678904,0.8337993019424415
267106006,53.45240048605836,-6.1693543822067385,4090999438,16.493121639324425
268015001,53.39681799097286,-6.277620713223432,11202478951,15.334798217991567
268063010,53.39815281784431,-6.316078251755686,1261488005,70.91484363258945
267101005,53.35233217708648,-6.434924836901052,443889135,32.11600324605356
267140040,53.282960208693574,-6.4056648070084945,441400504,7.143394689886619
268008012,53.39608555722395,-6.175963081058699,4892973407,42.57037176054368
267021001,53.29781563321082,-6.195024679751913,690542433,8.555084984562301
268127011,53.30980729362403,-6.265909999493714,110437235,24.950973425167458
267059009,53.300967496991845,-6.235542053366267,2480642181,12.978386270117877
268106007,53.34780467338357,-6.267758907286519,2419788412,18.055176860701227
267092031,53.25066744062794,-6.207457681547961,603800771,32.97608965127904
267123013,53.58018143060744,-6.117636276600921,253395283,33.21133049855387
267104010/01,53.52254160810838,-6.1664905275118755,10712038147,7.990483803478688
267130001,53.38947978289618,-6.150914428706218,1951829568,68.74612535515155
267154006,53.30006346337107,-6.294016666056272,7441133426,13.310282986000848
268115004,53.33832496806991,-6.228594570016594,428918441,21.50495970094373
268114016,53.32580332519018,-6.220116096595945,8764171421,28.48297589650865
268134005,53.31470593611394,-6.259659482817474,2582451905,62.97739894422558
268111001,53.332578512603384,-6.224749658982232,8942345137,2.2987496745223948
267080027,53.28119869924292,-6.235252843524875,3298600573,32.057193813439035
267053029,53.320668110610505,-6.407573797259468,358204366,55.73061177351226
268111009,53.33445961528042,-6.21608039076586,654049462,28.068675477168323
268067014,53.38606461853416,-6.300776435325328,2375495150,3.3006908039982585
267103012/01,53.33632479916637,-6.45960206953997,1267866602,41.26338713515683
267100034,53.34616203303897,-6.418247138613901,9573563547,16.252457681622953
268008017/03,53.399350027624365,-6.181045760876792,12595107005,17.437107942447152
267065017,53.48893512662386,-6.158265989053467,4111279747,6.263173435457687
268074007,53.38673483359879,-6.165403495129679,4431092016,15.738474784004518
267131004,53.459748070733276,-6.230547185604656,26472408,47.58442930135955
267083008,53.27986537475638,-6.295284297164445,10998041392,22.155830542642068
267104023,53.526915619256975,-6.178460708388068,10705537158,9.531055440210494
267119007,53.27729365864473,-6.434729654690116,441847518,170.99091401095944
267004010,53.39987735135215,-6.135751257373306,6681347521,33.031059638752154
