SA_PUB2022,walk_node_id,Dublin_City_Centre_(CBD)_min,IFSC___Docklands_min,Sandyford_Business_District_min,Dublin_Airport_min,Blanchardstown_min,Tallaght_min,min_travel_time_min,nearest_destination
268053002,11904504338,32.47037777777778,32.29039111111111,52.180976124031,55.55768703703703,54.959977314938435,39.37547851851852,32.29039111111111,IFSC___Docklands_min
267130021,9580741530,40.48773523809525,41.40879487179487,71.65477212121209,59.539285242165235,63.26513481481482,81.89257555555552,40.48773523809525,Dublin_City_Centre_(CBD)_min
267107005/01,12014338948,65.88722095238094,64.3378342857143,97.35700761904761,87.60513021164022,66.74893941391942,59.661900952380954,59.661900952380954,Tallaght_min
267028077/02,12728916513,36.61434942528735,39.319082758620674,73.76200275862068,59.23374180623971,24.828709425287364,62.03718942528734,24.828709425287364,Blanchardstown_min
267099028/01,4398791120,56.73466095238094,57.86531670527668,87.90169783549786,64.69112380952382,79.51206052910055,98.1395012698413,56.73466095238094,Dublin_City_Centre_(CBD)_min
267103016/03,9006889440,40.87023999999999,39.320853333333325,75.91575513227512,62.58814925925926,41.73195846153845,52.64656000000002,39.320853333333325,IFSC___Docklands_min
267142012,8545061520,51.01657333333334,49.46718666666667,68.50881735449734,67.33941764705884,60.59829179487183,27.594086666666662,27.594086666666662,Tallaght_min
267144007,8565699345,45.46436000000001,43.91497333333335,64.13888000000001,61.78720431372552,50.47147846153846,23.467653333333327,23.467653333333327,Tallaght_min
267092020,389503986,60.42973815602837,60.470733333333335,37.82176222222223,83.73802925925928,85.96920000000001,64.66384000000001,37.82176222222223,Sandyford_Business_District_min
267002045,479843854,65.97860631578949,56.544872982456155,95.80445964912266,70.13095298245617,93.3105481481481,103.444132982456,56.544872982456155,IFSC___Docklands_min
267143001,9008525164,62.82838666666666,61.279,61.47191999999999,84.54629592592588,73.25677179487175,32.6864,32.6864,Tallaght_min
268140006,5295502772,15.542664375,18.435295365990985,39.75375565891472,41.70259129191691,42.394477708333326,42.52738233766234,15.542664375,Dublin_City_Centre_(CBD)_min
268034001,3780734630,23.321180309810668,23.886258730158726,57.83704273405307,42.71472666666668,29.491609100529097,68.42428919869954,23.321180309810668,Dublin_City_Centre_(CBD)_min
267066010,2407147053,28.09918666666666,28.133550990990987,59.09376,26.48567428571429,42.369587692307704,64.1501,26.48567428571429,Dublin_Airport_min
267048006,9006659894,33.620510588235305,32.07112392156864,68.66602572051039,55.33841984749453,34.48222904977377,40.64439166666666,32.07112392156864,IFSC___Docklands_min
268075011,3636871312,33.245099296066265,34.375755048962006,64.41213617918311,53.22505500000002,56.0224988727858,74.64993961352653,33.245099296066265,Dublin_City_Centre_(CBD)_min
267051018,436623291,29.924505454545454,28.375118787878787,64.9700205868206,51.64241471380473,35.77290826546004,37.29382666666666,28.375118787878787,IFSC___Docklands_min
267099005,10733245247,33.89715333333333,24.996753333333334,65.62300666666668,40.0363781818182,62.62579446808512,71.36268,24.996753333333334,IFSC___Docklands_min
267099030,253507339,30.98672380952381,32.11737956241956,62.15376069264069,55.38467548834549,53.76412338624338,72.39156412698411,30.98672380952381,Dublin_City_Centre_(CBD)_min
267109003,8719923209,29.522437647058823,27.97305098039216,64.56795277933395,51.24034690631808,30.38415610859728,41.284861960784305,27.97305098039216,IFSC___Docklands_min
267002007,2366243186,62.674146666666665,53.240413333333336,92.50000000000003,66.82649333333333,90.10233481481485,100.13967333333336,53.240413333333336,IFSC___Docklands_min
268130014,258075605,31.069814751773045,37.68137953164725,30.237798095238098,60.948675457573195,59.64713588652482,40.96006666666667,30.237798095238098,Sandyford_Business_District_min
267100035,8729470704,30.428437083333336,28.87905041666667,65.47395221560846,52.146346342592594,31.290155544871798,43.59347897435899,28.87905041666667,IFSC___Docklands_min
268126006,4560142685,67.66883262939962,68.79948838229537,98.83586951251644,90.04816370370371,90.44623220611916,109.0736729468599,67.66883262939962,Dublin_City_Centre_(CBD)_min
267069006,3841542899,43.07951842592593,41.934869416916925,43.07028549019608,65.20216534284285,68.3091654901961,72.14723622190337,41.934869416916925,IFSC___Docklands_min
267072008,11998111276,41.671372121212116,40.52672311220311,55.518912820512824,63.79401903812905,67.17346693602694,79.24545090909086,40.52672311220311,IFSC___Docklands_min
267113003,288827093,46.02812363636363,48.4814703030303,39.99768363636363,67.16586115583077,69.10031095581763,33.26063047619048,33.26063047619048,Tallaght_min
267107002/267112005,8098607553,71.32886666666668,69.77948,101.71193333333335,93.04677592592589,79.46043846153843,63.498733333333355,63.498733333333355,Tallaght_min
267003009,2383132283,53.65252190476191,44.509990476190474,83.76957714285717,58.09607047619047,76.42992148148149,91.40925047619051,44.509990476190474,IFSC___Docklands_min
267028029,12919646994,34.77745275362319,37.48218608695653,71.92510608695655,57.39684513457557,22.991812753623183,60.200292753623195,22.991812753623183,Blanchardstown_min
268157005,5396242624,19.960856091954035,26.500549425287367,54.47671851619642,30.618641350762537,40.03333037037035,54.62521703703701,19.960856091954035,Dublin_City_Centre_(CBD)_min
268026012,122500892,28.014703333333333,34.39606333333334,62.53056575757576,35.997373333333336,45.91402333333334,65.05466460992908,28.014703333333333,Dublin_City_Centre_(CBD)_min
267095002,6725253389,51.971635238095246,51.47382000000001,83.13867212121208,69.60431037037037,74.74903481481479,93.37647555555552,51.47382000000001,IFSC___Docklands_min
267105004,1487184163,40.46575206349208,41.596407816387824,71.63278894660894,51.34749111111112,63.243151640211636,81.87059238095237,40.46575206349208,Dublin_City_Centre_(CBD)_min
268015010,2406494677,26.072279999999992,26.106644324324314,57.06685333333335,23.18906666666667,43.01560102564101,62.12319333333334,23.18906666666667,Dublin_Airport_min
267100065,8773398130,29.752799999999997,28.203413333333334,64.79831513227512,51.470709259259245,30.61451846153846,44.47185999999999,28.203413333333334,IFSC___Docklands_min
268112012,10966364657,31.49350349206349,30.680183492063488,37.489770158730146,53.94747941798942,56.178650158730164,59.99934533114394,30.680183492063488,IFSC___Docklands_min
267104017/02,5205699131,58.350207518797,58.73512095238095,89.51724440191387,63.154534285714284,81.1276070955166,97.51163428571428,58.350207518797,Dublin_City_Centre_(CBD)_min
267072004,480110131,46.45841128205131,45.645091282051304,45.904677948717975,68.91238720797722,71.14355794871796,74.98162868042526,45.645091282051304,IFSC___Docklands_min
267048008,8686012516,31.110315555555548,29.560928888888885,66.1558306878307,52.828224814814824,31.97203401709401,39.71463333333334,29.560928888888885,IFSC___Docklands_min
268029001,4938351385,13.42495935742972,19.964652690763046,47.940821781672156,37.19045333333335,33.83881671957671,58.52806824631861,13.42495935742972,Dublin_City_Centre_(CBD)_min
267017008,26796475,40.88960848484848,39.744959475839465,37.65658144927536,63.0122554017654,66.39170329966329,70.11510144927537,37.65658144927536,Sandyford_Business_District_min
267031006,13081679068,38.15422285714287,39.642289523809545,75.30187619047615,57.65530102564099,9.215439999999994,65.93360769230766,9.215439999999994,Blanchardstown_min
268138018,31054738,9.004220289855073,15.030716111111106,44.2154090909091,38.298012037037054,28.750094285714283,54.897755757575766,9.004220289855073,Dublin_City_Centre_(CBD)_min
267002003,2366242988,60.172733333333326,50.739,89.99858666666664,64.32508,87.60092148148146,97.63825999999997,50.739,IFSC___Docklands_min
268100015,4465990374,19.671599727891156,19.790013061224485,49.72874232558136,43.057308987150435,43.924882528735644,41.90630857142858,19.671599727891156,Dublin_City_Centre_(CBD)_min
267111007,5587090346,38.37457714285714,39.50523289575289,69.54161402597403,62.77252882167885,61.15197671957673,79.77941746031739,38.37457714285714,Dublin_City_Centre_(CBD)_min
268042024,3260424009,35.42378777777778,38.093453232323235,70.28591931927978,56.223943602693595,61.896282012882445,80.52372275362323,35.42378777777778,Dublin_City_Centre_(CBD)_min
268105006,12871154139,15.211329999999998,23.001071341868183,52.15223365231258,44.400983703703695,38.107485394736834,62.834580318979256,15.211329999999998,Dublin_City_Centre_(CBD)_min
268051011,13727757412,28.872621441922554,28.69263477525589,64.04046232558139,51.95993070118182,47.57443477525589,41.16244444444443,28.69263477525589,IFSC___Docklands_min
267026006/267019011,203895781,32.80157333333333,31.988253333333333,30.77839111111111,55.25554925925926,57.48672,60.04685333333334,30.77839111111111,Sandyford_Business_District_min
267154003,71640203,46.33121777777775,48.78456444444442,45.727381138211335,72.05186037037039,67.10138846153843,28.532216666666667,28.532216666666667,Tallaght_min
268084009,4794314971,25.3191393548387,23.76975268817204,60.36465448711388,47.03704861409801,45.201552688172086,53.482796601307236,23.76975268817204,IFSC___Docklands_min
267092006,611658593,62.859858156028324,62.9008533333333,30.159360000000035,86.16814925925932,88.39932000000006,67.09395999999997,30.159360000000035,Sandyford_Business_District_min
268074001,301800392,27.2422726293996,28.372928382295346,58.40930951251648,49.646219276826265,50.01967220611917,68.64711294685993,27.2422726293996,Dublin_City_Centre_(CBD)_min
268091011,2993737790,34.21793333333333,34.03794666666666,49.75645472052224,57.30524259259259,56.70753287049399,41.201746153846166,34.03794666666666,IFSC___Docklands_min
268132009,8910647499,30.833921904761898,33.28726857142856,43.37574510822513,56.554564497354505,57.68573523809525,41.77000855721393,30.833921904761898,Dublin_City_Centre_(CBD)_min
267028011,18164547,32.10368183908046,35.02508183908046,69.25133517241379,54.72307422003284,20.318041839080454,57.526521839080466,20.318041839080454,Blanchardstown_min
268100017,5354204875,18.201631372549016,18.320044705882356,45.45403749799518,41.58734063180827,43.8315225287356,42.51381333333334,18.201631372549016,Dublin_City_Centre_(CBD)_min
268102006,4790997002,28.00723172413792,29.1906202614379,46.08861404971933,52.45791618736384,53.50172229885057,43.67683000000001,28.00723172413792,Dublin_City_Centre_(CBD)_min
267028030,12921047494,35.73678222222221,39.283182222222216,72.88443555555556,58.356174603174594,23.951142222222227,61.15962222222221,23.951142222222227,Blanchardstown_min
267053015,11735447931,44.39284303030302,42.84345636363636,75.8626296969697,66.11075228956229,45.25456149184148,37.203186666666674,37.203186666666674,Tallaght_min
267095008,253240356,44.887948571428566,46.01860432432431,76.05498545454543,69.28590025025024,67.66534814814813,86.2927888888889,44.887948571428566,Dublin_City_Centre_(CBD)_min
267033001,12990003444,31.902576231884062,33.39064289855073,69.05022956521734,55.03303846153847,11.723506666666662,63.12459407407407,11.723506666666662,Blanchardstown_min
268035010,2719351898,21.1757425,22.580909743589743,58.32339583333332,45.848205669515664,29.6875575,58.089995233785814,21.1757425,Dublin_City_Centre_(CBD)_min
267020009,193321956,34.99072,34.177400000000006,29.661986666666667,57.44469592592593,59.67586666666667,62.120506666666664,29.661986666666667,Sandyford_Business_District_min
268099012,2374841982,14.79395137254902,14.912364705882352,44.252155658914724,38.179660631808275,41.19284252873562,41.50108000000001,14.79395137254902,Dublin_City_Centre_(CBD)_min
267028069,12942156243,36.78780231884059,39.49253565217393,73.93545565217387,59.40719469979297,25.002162318840575,62.210642318840584,25.002162318840575,Blanchardstown_min
267108015,483714788,28.508543611111115,26.959156944444445,63.55405874338625,50.22645287037038,45.616244880527105,51.03964877192982,26.959156944444445,IFSC___Docklands_min
267125014,1419916291,36.73882285714286,35.92550285714286,24.336472380952383,59.19279878306879,61.423969523809525,56.79499238095238,24.336472380952383,Sandyford_Business_District_min
268035002,13931705106,24.72264916666667,26.127816410256415,61.870302499999994,49.395112336182336,30.283568888888887,61.636901900452486,24.72264916666667,Dublin_City_Centre_(CBD)_min
267140046,441400542,53.914462745098014,52.36507607843135,66.83677722222221,75.6323720043573,60.86784787330314,26.72572000000001,26.72572000000001,Tallaght_min
268040008,2775944412,33.777020000000014,32.22763333333335,68.8225351322751,55.49492925925924,53.659433333333304,43.0878812121212,32.22763333333335,IFSC___Docklands_min
268114003,8749240828,24.90127941176471,24.0879594117647,34.37296269662921,47.35525533769065,49.58642607843139,53.16404959101846,24.0879594117647,IFSC___Docklands_min
267143025,4926571754,59.02768709315374,57.47830042648708,56.60560923076924,80.74559635241305,69.45607222135885,27.504470303030306,27.504470303030306,Tallaght_min
268058004,247649811,24.392269616519176,28.627073940843495,60.27640294985251,46.81077703703705,53.449243549791305,70.12541628318586,24.392269616519176,Dublin_City_Centre_(CBD)_min
267079009,5679390092,38.1762714893617,44.78783626923591,25.125065299145305,68.05513219516185,66.75359262411348,52.632969275362306,25.125065299145305,Sandyford_Business_District_min
267112007,9330391696,59.27478666666665,57.72539999999999,91.25165333333334,80.99269592592597,77.97365179487181,51.44465333333332,51.44465333333332,Tallaght_min
267083007,7797633660,56.55468,58.35917860465115,43.4462494117647,66.63461764705882,68.56906744704568,41.199453333333324,41.199453333333324,Tallaght_min
268042003,5430005237,26.775704615384615,29.445370069930068,61.63783615688659,47.575860440300445,53.248198850489295,71.87563959123004,26.775704615384615,Dublin_City_Centre_(CBD)_min
267040035,12716205403,38.80967904761902,40.20300777777777,74.1537917816721,62.8760259259259,29.634959999999992,71.92611897435897,29.634959999999992,Blanchardstown_min
268048007,9536848398,18.796306666666666,18.84799878787879,54.68044,36.97848915824918,47.383493022983494,64.52945333333334,18.796306666666666,Dublin_City_Centre_(CBD)_min
268034009,3780264965,26.451955833333333,27.857123076923077,63.599609166666646,48.69374333333331,28.98024148148148,63.36620856711915,26.451955833333333,Dublin_City_Centre_(CBD)_min
268001001,4899889901,18.08350787878788,22.18824121212122,55.23116121212119,44.03689726775954,26.592340289855077,64.04825017488078,18.08350787878788,Dublin_City_Centre_(CBD)_min
267028081,12955227,35.13607215022251,36.70115057057058,69.65193457446495,58.90156612612614,26.264653333333335,63.47313333333333,26.264653333333335,Blanchardstown_min
267158009/03,11919707811,39.06404102564103,43.16877435897438,75.5699434498835,39.60415259259262,32.9391441025641,77.14266410256408,32.9391441025641,Blanchardstown_min
267103001/01,8830383970,34.35434028985507,32.8049536231884,69.39985542213022,56.07224954911437,35.21605875139354,46.00236576576577,32.8049536231884,IFSC___Docklands_min
267092007,611659326,60.62651148936166,60.66750666666664,29.225320000000035,83.93480259259265,86.16597333333338,64.8606133333333,29.225320000000035,Sandyford_Business_District_min
268142016,2370573233,19.02222074074075,23.193311242563315,34.80284899224806,46.46060716848924,47.152493584905656,41.941671754385965,19.02222074074075,Dublin_City_Centre_(CBD)_min
268113008,13277707912,,,,,,,,
267084036,10724606259,54.04124000000001,56.49458666666668,48.494133333333345,77.06419764705882,68.4168029059829,28.39047111111112,28.39047111111112,Tallaght_min
267031008,12977933921,34.89846571428571,36.29179444444444,70.24257844833883,58.96481259259259,17.623146666666663,71.69461777777774,17.623146666666663,Blanchardstown_min
267123019,11408264895,62.66597313283207,63.79662888572783,93.83301001594901,72.37303444444446,85.44337270955171,104.07081345029245,62.66597313283207,Dublin_City_Centre_(CBD)_min
267028044,345575391,36.73582416666667,38.22389083333334,73.88347749999997,61.49118675925926,30.352401443661975,67.56088144366197,30.352401443661975,Blanchardstown_min
267092044/04,10895903393,54.177120000000016,53.36380000000001,18.876946666666672,76.63109592592589,78.86226666666663,64.47357333333335,18.876946666666672,Sandyford_Business_District_min
268010008,10315826117,16.91785269076306,23.45754602409638,51.433715115005455,43.25769333333333,39.68145364314399,62.02096157965191,16.91785269076306,Dublin_City_Centre_(CBD)_min
268060009,26496182,23.60605990610328,30.145753239436615,58.12192233034572,38.4851,43.62366731934731,64.83708086956523,23.60605990610328,Dublin_City_Centre_(CBD)_min
267113008,290262842,48.962373333333325,51.41571999999999,42.931933333333326,64.26013598039216,66.19458578037904,37.34821714285714,37.34821714285714,Tallaght_min
267055002,257928192,33.468638611422165,32.47670385964912,29.690223296703287,55.743999785575056,57.97517052631579,43.5269705263158,29.690223296703287,Sandyford_Business_District_min
268022005,95205056,34.052484444444445,36.677031111111106,69.32542242424243,41.33253333333333,52.70888,71.84952127659577,34.052484444444445,Dublin_City_Centre_(CBD)_min
268002013,791435861,16.92618787878788,21.030921212121214,54.07384121212121,43.40399060109289,25.435020289855075,61.42511684154746,16.92618787878788,Dublin_City_Centre_(CBD)_min
268075009,4935194582,35.23570596273292,36.366361715628685,66.40274284584982,51.715587878787886,58.01310553945252,76.6405462801932,35.23570596273292,Dublin_City_Centre_(CBD)_min
267158018,304699344,34.80340952380952,38.90814285714286,71.95106285714286,51.3263161904762,24.201102857142857,64.59291619047619,24.201102857142857,Blanchardstown_min
268072006,6077478430,42.62074095238096,43.75139670527671,73.78777783549778,62.90439097953216,65.39814052910053,84.02558126984124,42.62074095238096,Dublin_City_Centre_(CBD)_min
267085019,11349723693,50.64243508771929,53.09578175438596,43.62763333333332,71.33029098039219,67.30118512820512,27.274853333333333,27.274853333333333,Tallaght_min
268067009,4021172500,20.89876144927536,25.003494782608694,57.4046638735178,34.371527777777786,30.424687777777784,67.63316777777779,20.89876144927536,Dublin_City_Centre_(CBD)_min
268031007,264588161,26.972745641025643,31.94815063063064,62.889252307692324,55.215446556556586,36.420928888888895,67.45723612082674,26.972745641025643,Dublin_City_Centre_(CBD)_min
268065010,1529834612,30.2084425,34.31317583333334,66.30305523809524,28.621708571428577,35.09780250000001,71.35939523809523,28.621708571428577,Dublin_Airport_min
267011004,9538747345,41.29301519306539,45.57567703703703,31.77522370370371,68.84297296296296,69.87033632781718,44.772513333333315,31.77522370370371,Sandyford_Business_District_min
268124006,4431091466,25.37765929606626,26.508315048962004,56.544696179183134,47.78160594349292,48.15505887278583,66.78249961352657,25.37765929606626,Dublin_City_Centre_(CBD)_min
268145011,4194410808,36.81271142857143,37.76026280112046,47.41458300089848,61.02755872704639,63.318767290640395,38.65747111111112,36.81271142857143,Dublin_City_Centre_(CBD)_min
267099028/02,12073694477,51.07584666666666,50.15783047619046,85.39291497835497,50.97305714285713,77.00327767195766,85.33015714285713,50.15783047619046,IFSC___Docklands_min
268025002,4358636064,26.72306611111111,29.597612777777776,62.60719944444443,40.246997619047626,47.446784285714294,66.58742556231003,26.72306611111111,Dublin_City_Centre_(CBD)_min
267087001,14051523422,33.33995076923077,32.52663076923077,35.65017457875457,55.79392669515671,58.02509743589745,61.86316816760476,32.52663076923077,IFSC___Docklands_min
268046005,1432596837,20.380701298701297,21.51135705159705,51.547738181818175,42.78464794612796,43.158100875420864,61.78554161616161,20.380701298701297,Dublin_City_Centre_(CBD)_min
268106009,1204233396,5.088173333333333,15.503164347826088,47.2597746031746,38.77046027375202,33.53087111111111,53.968061463414635,5.088173333333333,Dublin_City_Centre_(CBD)_min
267117003,11029801780,42.458452121212154,44.91179878787882,41.98125166666669,63.75826931372551,65.69271911371239,37.75083246376811,37.75083246376811,Tallaght_min
267140019,9501236081,56.40138051282051,54.851993846153846,63.41158051282051,78.11928977207977,65.16170957264957,26.25939384615386,26.25939384615386,Tallaght_min
267049003,8856919880,44.897786666666676,43.34840000000001,76.36757333333328,66.61569592592595,45.759505128205134,39.58317333333334,39.58317333333334,Tallaght_min
267140045,598499797,58.14760941176469,56.59822274509803,69.85480717948715,79.86551867102402,65.10099453996982,31.809906666666667,31.809906666666667,Tallaght_min
267101001,4489576425,36.52262666666669,34.97324000000001,71.5681417989418,58.240535925925926,37.38434512820515,45.91567243243243,34.97324000000001,IFSC___Docklands_min
267147013,1423891397,46.5558177777778,45.00643111111114,57.03268444444447,68.27372703703708,56.984202905982926,16.413831111111104,16.413831111111104,Tallaght_min
267027012,12817096150,28.636379999999996,32.74111333333333,65.78403333333334,49.696924999999986,20.71091111111112,64.91443111111109,20.71091111111112,Blanchardstown_min
268017015/268017016/268017017,3939032473,27.003418775510205,31.108152108843537,61.85098786641929,25.861288421052635,36.0927787755102,65.81675338543928,25.861288421052635,Dublin_Airport_min
267007020,248081908,50.767366489361706,52.50836166666668,34.059615,65.00213098039218,66.93658078037905,39.566966666666666,34.059615,Sandyford_Business_District_min
267059007,258069197,37.72335861142217,36.73142385964913,30.982223296703296,59.998719785575055,62.22989052631579,47.78169052631579,30.982223296703296,Sandyford_Business_District_min
268162006,4849701489,22.010521904761898,24.903152895752886,40.69395565891473,48.17044882167883,48.86233523809525,43.33811612903226,22.010521904761898,Dublin_City_Centre_(CBD)_min
268049006,247176915,21.543261212121212,21.504246666666667,55.64696608695652,39.63473703703705,47.25732878055921,65.88476952129996,21.504246666666667,IFSC___Docklands_min
267142011,8545061398,51.58931934959354,50.03993268292687,67.01739068783066,67.91216366331903,64.42280012997257,30.807109999999987,30.807109999999987,Tallaght_min
268059001,1537139666,21.015906024096385,25.773567274176823,55.53176844833881,47.35574666666669,43.77950697647735,66.11901491298526,21.015906024096385,Dublin_City_Centre_(CBD)_min
268003014,5702870550,12.877965128205128,12.697978461538462,48.88070926445817,35.965274387464405,33.02279238095238,46.92426666666666,12.697978461538462,IFSC___Docklands_min
267092015/01,11965383786,60.768213333333314,59.95489333333332,25.468040000000027,83.2221892592592,85.45335999999993,70.35643999999999,25.468040000000027,Sandyford_Business_District_min
267023001,9405408514,38.231236190476196,37.16890086567771,32.90250285714286,60.436196791603635,62.91638285714285,64.19018666666666,32.90250285714286,Sandyford_Business_District_min
267066016,12131162109,41.963273333333326,44.62848432432433,75.58869333333337,38.73617999999998,47.8693,79.12913418803419,38.73617999999998,Dublin_Airport_min
267122001,2037016265,44.56634181818182,43.753021818181814,40.28991101358411,67.02031774410774,69.25148848484848,73.08955921655583,40.28991101358411,Sandyford_Business_District_min
267028096,12726192551,40.588494712643666,43.29322804597701,77.73614804597702,63.20788709359604,28.802854712643686,66.01133471264366,28.802854712643686,Blanchardstown_min
268136011,247391977,32.94209157232704,35.39543823899371,38.240209667565146,58.662734164919634,59.793904905660376,30.690884444444446,30.690884444444446,Tallaght_min
267109014,10552789376,26.454704927536234,24.90531826086956,61.50022005981136,48.17261418679549,44.2172699070469,49.49618857142854,24.90531826086956,IFSC___Docklands_min
268128001,3404167517,,,,,,,,
268082003,411503275,12.241319999999998,14.212312916666669,49.41959746958638,37.4796088425926,38.36071552795032,51.41658793650793,12.241319999999998,Dublin_City_Centre_(CBD)_min
267040018,12960037477,35.4394523809524,36.832781111111125,70.7835651150054,59.50579925925925,26.395573333333328,66.32501230769232,26.395573333333328,Blanchardstown_min
268123001,291661128,48.59438349206352,51.21893015873018,84.45759575757573,46.55706315789477,67.84105333333336,85.24196315789469,46.55706315789477,Dublin_Airport_min
267067002,12900563867,32.11836592592592,30.973716916916917,41.15111956989248,54.24101284284284,57.62046074074073,69.69244471380469,30.973716916916917,IFSC___Docklands_min
267028076,1279339989,39.06139753086419,41.766130864197535,76.20905086419752,61.680789911816575,27.275757530864194,64.48423753086419,27.275757530864194,Blanchardstown_min
267134007/267134025,12613914486,48.205906666666664,39.305506666666666,79.93176,45.11524761904762,75.1471276190476,79.47234761904762,39.305506666666666,IFSC___Docklands_min
267144003,12157588192,48.00190687830688,46.45252021164023,52.22789666666666,69.71981613756613,52.50563105413106,12.148253333333328,12.148253333333328,Tallaght_min
267131012,3389231147,42.17105019607844,38.16838352941178,78.24463686274511,34.20446352941177,62.300199215686284,68.56156352941177,34.20446352941177,Dublin_Airport_min
268026003,205163732,24.154155714285707,28.093104999999994,58.670018138528135,34.85368904761905,42.05347571428572,61.194116990881454,24.154155714285707,Dublin_City_Centre_(CBD)_min
268054012/01,12216468168,31.405034285714294,31.523447619047626,57.18380892826381,54.790743544973544,56.125034017094,34.60586222222222,31.405034285714294,Dublin_City_Centre_(CBD)_min
267140025,4395572562,52.32621999999999,50.77683333333332,62.242041904761905,74.04412925925926,59.27960512820512,25.08985523809523,25.08985523809523,Tallaght_min
267125016,5621214789,39.017360000000004,38.20404,27.38756571428571,61.47133592592593,63.702506666666665,58.75125333333333,27.38756571428571,Sandyford_Business_District_min
267094006/01,10678904889,73.75295979949875,70.11714666666667,104.91999668261562,83.70322666666665,96.5303593762183,115.15780011695907,70.11714666666667,IFSC___Docklands_min
267138004,6670240780,51.07539999999998,49.526013333333324,65.08343406432748,69.50296837169655,57.31211846153845,24.972376842105266,24.972376842105266,Tallaght_min
267050031,438415398,33.13328476190477,31.5838980952381,58.886404761904764,54.851194021164034,45.892063646723635,33.70895470899471,31.5838980952381,IFSC___Docklands_min
267103001/11,11725950637,36.04409777777778,34.494711111111116,71.08961291005288,57.76200703703704,36.90581623931624,50.07948444444444,34.494711111111116,IFSC___Docklands_min
267029001,13644733344,36.62598666666667,40.730720000000005,73.77363999999999,59.245379047619046,24.721996923076922,62.04882666666666,24.721996923076922,Blanchardstown_min
267041015,242349796,25.033520714285714,26.426849444444443,60.3776334483388,49.09986759259259,24.032199814814817,65.53021314814815,24.032199814814817,Blanchardstown_min
268138009/02,6977183098,11.351040000000001,17.86504,45.84120909090908,40.48120666666666,33.09128095238095,56.52355575757576,11.351040000000001,Dublin_City_Centre_(CBD)_min
268070004,2758274350,27.927929999999996,33.362927777777784,62.44379242424241,38.62746333333333,45.82725,64.78818794326244,27.927929999999996,Dublin_City_Centre_(CBD)_min
268092004,2488198620,33.12591714285714,34.07346851540616,50.37190322344323,57.34076444133209,59.631973004926095,37.052398461538466,33.12591714285714,Dublin_City_Centre_(CBD)_min
268017005,3883139200,31.74568,38.28537333333333,66.26154242424242,37.044975555555546,47.8011387755102,69.91897460992908,31.74568,Dublin_City_Centre_(CBD)_min
268037005,848859161,25.280506666666664,23.731119999999997,60.326021798941795,46.99841592592592,45.16291999999999,50.75849493118986,23.731119999999997,IFSC___Docklands_min
268084010,2365007557,22.347019354838704,20.79763268817204,57.392534487113885,44.064928614098015,42.22943268817209,50.510676601307246,20.79763268817204,IFSC___Docklands_min
267040022,26453107,33.79465052631579,36.016050526315794,70.94230385964914,59.28334645224173,24.165595151515152,71.5251360165119,24.165595151515152,Blanchardstown_min
268048002,3263291439,18.088891405622487,18.635225454545456,53.97302473895582,36.76571582491583,47.145865338894616,63.82203807228916,18.088891405622487,Dublin_City_Centre_(CBD)_min
267140021,8498453329,49.82095333333332,48.27156666666666,61.51955333333333,71.5388625925926,56.77433846153845,24.367366666666666,24.367366666666666,Tallaght_min
268083008,196294115,24.647839999999988,23.098453333333325,59.69335513227513,46.36574925925927,44.53025333333334,49.95547769798828,23.098453333333325,IFSC___Docklands_min
267008001,2391054450,46.44484482269502,48.18583999999999,29.737093333333334,58.049264313725494,59.98371411371237,32.6141,29.737093333333334,Sandyford_Business_District_min
268162015,5359524998,23.224597777777774,25.74461111111111,39.94674232558138,49.01190703703704,50.07641111111111,42.27175188405797,23.224597777777774,Dublin_City_Centre_(CBD)_min
267118003,9671722732,58.28493880084827,55.0537046153846,89.45197568396513,59.47311794871794,81.06233837756781,93.83021794871792,55.0537046153846,IFSC___Docklands_min
268071026/268071027/268071002/02/01,9734125831,40.8317688888889,43.40439253861006,73.44077366883114,55.6750407017544,65.05113636243387,83.67857710317462,40.8317688888889,Dublin_City_Centre_(CBD)_min
267009003,9543652638,45.932586640876835,50.21524848484848,30.764795151515152,66.37591764705883,68.3103674470457,40.940753333333326,30.764795151515152,Sandyford_Business_District_min
268151010,2373707671,22.187612870493982,22.00762620382732,52.735108158914734,45.27492212975326,40.889426203827334,41.67294522522522,22.00762620382732,IFSC___Docklands_min
268054009,1272386847,33.248671111111115,33.06868444444445,52.97210501291988,56.335980370370365,55.738270648271765,38.21554222222221,33.06868444444445,IFSC___Docklands_min
268129009,2479367076,31.5978014184397,38.209366198313916,30.765784761904754,61.47666212423985,60.175122553191486,48.7653866666667,30.765784761904754,Sandyford_Business_District_min
268120005,6227162142,41.15298969696971,43.77753636363638,77.03712303030305,50.729047424242445,67.86511170610213,85.2641630303031,41.15298969696971,Dublin_City_Centre_(CBD)_min
268061006,4545925535,25.048937142857145,23.499550476190475,60.09445227513226,46.766846402116386,43.748349429280374,40.830350967741914,23.499550476190475,IFSC___Docklands_min
267028013,2703264056,31.198987126436787,34.74538712643678,68.3466404597701,53.81837950738915,19.413347126436786,56.62182712643677,19.413347126436786,Blanchardstown_min
268005011,11930366093,20.800118787878784,20.62013212121212,56.85286292413184,43.887428047138066,32.61511515151514,56.129217611408215,20.62013212121212,IFSC___Docklands_min
